scenario_id,Компонент,Наименование партии,"Массовая доля, %","Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C","Время испытания | - Daimler Oxidation Test (DOT), ч","Delta Kin. Viscosity KV100 - relative | - Daimler Oxidation Test (DOT), %","Oxidation EOT | DIN 51453 Daimler Oxidation Test (DOT), A/cm","Количество биотоплива | - Daimler Oxidation Test (DOT), % масс","Дозировка катализатора, категория",% масс. (Mo),CAS,COC (°C),SMILES для наиболее вероятной (средней) молекулы сульфокислоты,"Активный Азот / Кислород, % масс. (N или O)",Анилиновая точка,Атомное отношение P:Zn,Группа по API,Деаэрация | ASTM D3427,Деэм.вода | ASTM D1401,Деэм.время | ASTM D1401,Деэм.масло | ASTM D1401,Деэм.эмульсия | ASTM D1401,"Динамическая вязкость CCS -15°C, ASTM D5293","Динамическая вязкость CCS -20°C, ASTM D5293","Динамическая вязкость CCS -25°C, ASTM D5293","Динамическая вязкость CCS -30°C, ASTM D5293","Динамическая вязкость CCS -35°C, ASTM D5293","Дипольный момент, Д",Длина углеродной цепи,"Индекс вязкости, ГОСТ 25371",Индекс полидисперсности,"Индекс стабильности, %","Испаряемость по NOACK, ASTM D5800",Категория,Кинематическая вязкость,"Кинематическая вязкость, при -30⁰С | ASTM D445","Кинематическая вязкость, при 100°C, ASTM D445","Кинематическая вязкость, при 40°C, ASTM D445","Кислотное число, ГОСТ 11362",Класс полиамина,Класс субстрата,"Масса гидрофобного хвоста, г/моль","Массовая доля кальция, ASTM D6481","Массовая доля серы, ASTM D6481","Массовая доля сульфатной золы, ГОСТ 12417",Массовая доля фосфора | ASTM D6481,"Массовая доля фосфора, ASTM D6481","Массовая доля цинка, ASTM D6481",Модификация,Номер CAS,Номер CAS / SMILES,Общее содержание азота | ASTM D3228,Определение содержания воды методом Карла Фишера | ASTM D 6304,Отношение S:Mo,Отношение Мыло/Основание,"Плотность при 15°С, ASTM D4052","Плотность при 20°С, ASTM D4052",Последовательность 1 | ASTM D892,Последовательность 2 | ASTM D892,Последовательность 3 | ASTM D892,"Потенциал ионизации,эВ",Происхождение,Разветвленность радикала / радикалов,"Размер мицелл, нм","Содержание MgCO3, CaCO3, % масс.",Содержание Азота,Содержание Бора,Содержание ароматики,"Содержание воды, % масс.","Содержание других элементов (например, бора)",Содержание масла,"Содержание масла, % масс.","Содержание металла (Ca/Mg), % масс.","Содержание мыла, % масс.",Содержание насыщ. у/в,Содержание полимера,"Содержание серы, % масс.","Содержание серы, мг/кг",Соотношение мономеров (EO:PO),Средневесовая масса,Степень полисульфидности,Структура УВ-радикала,"Температура застывания, ГОСТ 20287, метод Б","Температура плавления, °C",Температура проведения теста | -,"Температура разложения, °C",Тип АО,Тип лиганда,Тип полимера,Тип спиртового радикала,Тип сукцинимида,Цвет | ASTM D1500,Цвет Сейболт | -,"Щелочное число, ASTM D2896","Щелочное число, ГОСТ 11362","Энергия ВЗМО, эВ"
train_125,Противоизносная_присадка_7,02359.22,12.766,154,216,64.3,148.95,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.66,,,,,,0.006,,,,7.7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.72,
train_125,Соединение_молибдена_1,COMP-2023-0003-M,25.872,154,216,64.3,148.95,7,1,7.5,445409-27-8,150.0,,,,,,,,,,,,,,,,,,,,,,Аминный комплекс,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,амид C2 (2-гидроксиэтил),,,,,,,,
train_126,Антиоксидант_4,01050.22,56.357,160,168,37.1,85.72,5,1,,,,,4.43,,,,,,,,,,,,,,0.54,,,,,,,,,,,,,,,,,,,,,,,68411-46-1,,,,,,,,,,7.18,,,,,,,,,,,,,,,,,,,,,,,-31.0,,> 350 °C,Дифениламин,,,,,,,,,-4.98
train_126,Антиоксидант_8,COMP-2024-0009-M,43.971,160,168,37.1,85.72,5,1,,,,,4.102564103,,,,,,,,,,,,,,1.66,,,,,,,,,,,,,,,,,,,,,,,125643-61-0,,,,,,,,,,7.18,,,,,,,,,,,,,,,,,,,,,,,,,,Фенол,,,,,,,,,-5.58
train_126,Антипенная_присадка_1,12 от 13.05.2024,3.991,160,168,37.1,85.72,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_126,Базовое_масло_1,01509.24,98.021,160,168,37.1,85.72,5,1,,,,,,,,2.0,,,,,,517.0,863.0,1407.0,2461.0,4719.0,,,110.0,,,15.0,,,,4.5,22.76,,,,,,,,,,,,,,,,,,843.6,840.2,,,,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-28.0,,,,,,,,,,,,,
train_126,Базовое_масло_1,01595.25,27.488,160,168,37.1,85.72,5,1,,,,,,,,2.0,,,,,,,790.0,1338.0,2348.0,4420.0,,,128.0,,,15.0,,,,4.48,22.35,,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-24.0,,,,,,,,,,,,,
train_126,Базовое_масло_14,01500.24,84.281,160,168,37.1,85.72,5,1,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.5,2.69,,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,<3,,,,,,,,,,,,,,,-68.0,,,,,,,,,,,,,
train_126,Базовое_масло_5,01085.25,8.08,160,168,37.1,85.72,5,1,,,,,,,,2.0,,,,,,,,,,,,,128.0,,,4.0,,,,8.62,52.97,,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,0.0,,,,,,,,,,,,,
train_126,Базовое_масло_6,01302.25,11.036,160,168,37.1,85.72,5,1,,,,,,,,3.0,,,,,,,640.0,1000.0,1682.0,3017.0,,,126.0,,,15.0,,,,4.446,20.92,,,,,,,,,,,,,,,,,,835.5,832.2,,,,,гидрокрекинг,,,,,,,,,,,,,>96,,,<10,,,,,-20.0,,,,,,,,,,,,,
train_126,Депрессорная_присадка_1,0800.24,26.931,160,168,37.1,85.72,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_126,Детергент_11,COMP-2025-0018-M,53.761,160,168,37.1,85.72,5,1,,,,Cc1cc(CCCCCCCCCCCCCCCCCCCCCC)ccc1S(=O)(=O)[O-].Cc1cc(CCCCCCCCCCCCCCCCCCCCCC)ccc1S(=O)(=O)[O-].[Ca+2],,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,Сульфонат кальция,,,,,,,,,нет,,,,,0.7142857143,,,,,,,,,10-14,35.0,,,,"<0,3",,,45.0,15.5,25.0,,,1.5,,,,,C22H45,,,,,,,,,,,,400.0,,
train_126,Детергент_3,01714.24,0.422,160,168,37.1,85.72,5,1,,,,CCCCCCCCCCCC1=CC2=C(O[Ca]OC3=CC=C(CCCCCCCCCCC)C=C3S2)C=C1,,,,,,,,,,,,,,,,,,,,,,,,180.0,,,,Фенолят кальция,,,,,,,,,нет,,,,,4.0,,,,,,,,,2026-10-08 00:00:00,10.0,,,,<0.1,,,60.0,5.8,40.0,,,2.6,,,,1.3,С11H23,,,,,,,,,,,,167.3,,
train_126,Детергент_5,02138.23,26.931,160,168,37.1,85.72,5,1,,,,CCCCCCCCCCCc1ccccc1S(=O)(=O)[O-].CCCCCCCCCCCc1ccccc1S(=O)(=O)[O-].[Ca+2],,,,,,,,,,,,,,,,,,,,,,,,,,,,Сульфонат кальция,,,,,,,,,нет,,,,,40.0,,,,,,,,,100.0,1.0,,,,"<0,3",,,60.0,2.48,40.0,,,2.4,,,,,C11H23,,,,,,,,,,,,<30,,
train_126,Дисперсант_2,01025.23,65.686,160,168,37.1,85.72,5,1,,,,,,,,,,,,,,,,,,,,,,1.6,,,,413.0,,417.9,,,TEPA,,2300.0,0.0009,0.0027,,,0.0007,0.0002,Неборированный,84605-20-9,,,,,,,,,,,,,,,,1.1,0.0,,,,50.0,,,,,,,,,,,,,,,,,,,,Моно,,,17.5,,
train_126,Дисперсант_3,01030.23,31.092,160,168,37.1,85.72,5,1,,,,,,,,,,,,,,,,,,,,,,1.6,,,,194.0,,186.1,,,TEPA,,1300.0,0.002,0.048,,,0.002,0.0001,Борированный,134758-95-5,,,,,,,,,,,,,,,,1.28,0.44,,,,40.0,,,,,,,,,,,,,,,,,,,,Бис,,,21.0,,
train_126,Загуститель_1,01076.24 10% в HVI-4,38.465,160,168,37.1,85.72,5,1,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,445.5,,,,,,,,,,,,,нет,,,,,,844.7,841.7,,,,,,,,,,,,,,,,,,,100.0,,,1.04,30000.0,,,,,,,,,OCP,,,,,,,
train_126,Противоизносная_присадка_7,02359.22,12.766,160,168,37.1,85.72,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.66,,,,,,0.006,,,,7.7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.72,
train_126,Соединение_молибдена_1,COMP-2023-0003-M,25.872,160,168,37.1,85.72,5,1,7.5,445409-27-8,150.0,,,,,,,,,,,,,,,,,,,,,,Аминный комплекс,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,амид C2 (2-гидроксиэтил),,,,,,,,
train_127,Антиоксидант_4,01050.22,56.357,160,168,30.3,24.4,0,1,,,,,4.43,,,,,,,,,,,,,,0.54,,,,,,,,,,,,,,,,,,,,,,,68411-46-1,,,,,,,,,,7.18,,,,,,,,,,,,,,,,,,,,,,,-31.0,,> 350 °C,Дифениламин,,,,,,,,,-4.98
train_127,Антиоксидант_8,COMP-2024-0009-M,43.971,160,168,30.3,24.4,0,1,,,,,4.102564103,,,,,,,,,,,,,,1.66,,,,,,,,,,,,,,,,,,,,,,,125643-61-0,,,,,,,,,,7.18,,,,,,,,,,,,,,,,,,,,,,,,,,Фенол,,,,,,,,,-5.58
train_127,Антипенная_присадка_1,12 от 13.05.2024,3.991,160,168,30.3,24.4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_127,Базовое_масло_1,01509.24,98.021,160,168,30.3,24.4,0,1,,,,,,,,2.0,,,,,,517.0,863.0,1407.0,2461.0,4719.0,,,110.0,,,15.0,,,,4.5,22.76,,,,,,,,,,,,,,,,,,843.6,840.2,,,,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-28.0,,,,,,,,,,,,,
train_127,Базовое_масло_1,01595.25,27.488,160,168,30.3,24.4,0,1,,,,,,,,2.0,,,,,,,790.0,1338.0,2348.0,4420.0,,,128.0,,,15.0,,,,4.48,22.35,,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-24.0,,,,,,,,,,,,,
train_127,Базовое_масло_14,01500.24,84.281,160,168,30.3,24.4,0,1,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.5,2.69,,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,<3,,,,,,,,,,,,,,,-68.0,,,,,,,,,,,,,
train_127,Базовое_масло_5,01085.25,8.08,160,168,30.3,24.4,0,1,,,,,,,,2.0,,,,,,,,,,,,,128.0,,,4.0,,,,8.62,52.97,,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,0.0,,,,,,,,,,,,,
train_127,Базовое_масло_6,01302.25,11.036,160,168,30.3,24.4,0,1,,,,,,,,3.0,,,,,,,640.0,1000.0,1682.0,3017.0,,,126.0,,,15.0,,,,4.446,20.92,,,,,,,,,,,,,,,,,,835.5,832.2,,,,,гидрокрекинг,,,,,,,,,,,,,>96,,,<10,,,,,-20.0,,,,,,,,,,,,,
train_127,Депрессорная_присадка_1,0800.24,26.931,160,168,30.3,24.4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_127,Детергент_11,COMP-2025-0018-M,53.761,160,168,30.3,24.4,0,1,,,,Cc1cc(CCCCCCCCCCCCCCCCCCCCCC)ccc1S(=O)(=O)[O-].Cc1cc(CCCCCCCCCCCCCCCCCCCCCC)ccc1S(=O)(=O)[O-].[Ca+2],,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,Сульфонат кальция,,,,,,,,,нет,,,,,0.7142857143,,,,,,,,,10-14,35.0,,,,"<0,3",,,45.0,15.5,25.0,,,1.5,,,,,C22H45,,,,,,,,,,,,400.0,,
train_127,Детергент_3,01714.24,0.422,160,168,30.3,24.4,0,1,,,,CCCCCCCCCCCC1=CC2=C(O[Ca]OC3=CC=C(CCCCCCCCCCC)C=C3S2)C=C1,,,,,,,,,,,,,,,,,,,,,,,,180.0,,,,Фенолят кальция,,,,,,,,,нет,,,,,4.0,,,,,,,,,2026-10-08 00:00:00,10.0,,,,<0.1,,,60.0,5.8,40.0,,,2.6,,,,1.3,С11H23,,,,,,,,,,,,167.3,,
train_127,Детергент_5,02138.23,26.931,160,168,30.3,24.4,0,1,,,,CCCCCCCCCCCc1ccccc1S(=O)(=O)[O-].CCCCCCCCCCCc1ccccc1S(=O)(=O)[O-].[Ca+2],,,,,,,,,,,,,,,,,,,,,,,,,,,,Сульфонат кальция,,,,,,,,,нет,,,,,40.0,,,,,,,,,100.0,1.0,,,,"<0,3",,,60.0,2.48,40.0,,,2.4,,,,,C11H23,,,,,,,,,,,,<30,,
train_127,Дисперсант_2,01025.23,65.686,160,168,30.3,24.4,0,1,,,,,,,,,,,,,,,,,,,,,,1.6,,,,413.0,,417.9,,,TEPA,,2300.0,0.0009,0.0027,,,0.0007,0.0002,Неборированный,84605-20-9,,,,,,,,,,,,,,,,1.1,0.0,,,,50.0,,,,,,,,,,,,,,,,,,,,Моно,,,17.5,,
train_127,Дисперсант_3,01030.23,31.092,160,168,30.3,24.4,0,1,,,,,,,,,,,,,,,,,,,,,,1.6,,,,194.0,,186.1,,,TEPA,,1300.0,0.002,0.048,,,0.002,0.0001,Борированный,134758-95-5,,,,,,,,,,,,,,,,1.28,0.44,,,,40.0,,,,,,,,,,,,,,,,,,,,Бис,,,21.0,,
train_127,Загуститель_1,01076.24 10% в HVI-4,38.465,160,168,30.3,24.4,0,1,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,445.5,,,,,,,,,,,,,нет,,,,,,844.7,841.7,,,,,,,,,,,,,,,,,,,100.0,,,1.04,30000.0,,,,,,,,,OCP,,,,,,,
train_127,Противоизносная_присадка_7,02359.22,12.766,160,168,30.3,24.4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.66,,,,,,0.006,,,,7.7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.72,
train_127,Соединение_молибдена_1,COMP-2023-0003-M,25.872,160,168,30.3,24.4,0,1,7.5,445409-27-8,150.0,,,,,,,,,,,,,,,,,,,,,,Аминный комплекс,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,амид C2 (2-гидроксиэтил),,,,,,,,
train_128,Антиоксидант_1,01028.23,74.119,160,168,-23.02,15.94,0,1,,,,,4.102564103,,,,,,,,,,,,,,1.66,,,,,,,,,6.8,,,,,,,,,,,,,,"125643-61-0,144429-84-5",,,,,,,,,,7.18,,,,,,,,,,,,,,,,,,,,,,,<5,,,Фенол,,,,,,,0.0,0.0,-5.58
train_128,Антиоксидант_10,4793.19,17.074,160,168,-23.02,15.94,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.67,,,,,,0.253,,8.64,,0.432,0.0278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.53,5.26,
train_128,Антиоксидант_3,01198.23,0.295,160,168,-23.02,15.94,0,1,,,,,4.43,,,,,,,,,,,,,,0.54,,,,,,,,,11.04,,,,,,0.0002,0.0002,,,0.0002,0.0002,,,68411-46-1,,,,,,,,,,7.18,,,,,,,,,,,,,,,,,,,,,,,-31.0,,> 350 °C,Дифениламин,,,,,,,176.3,,-4.98
train_128,Антипенная_присадка_1,из ЦП от 07.12.2023,3.991,160,168,-23.02,15.94,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_128,Базовое_масло_1,0248.24,89.213,160,168,-23.02,15.94,0,1,,,,,,,,2.0,,40.0,5.0,40.0,0.0,530.0,829.0,1373.0,2418.0,4530.0,,,112.0,,,14.2,,,,4.51,22.64,,,,,0.0002,0.0009,,,0.0001,0.0001,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-24.0,,,,,,,,,,,,,
train_128,Базовое_масло_1,0248.24,96.465,160,168,-23.02,15.94,0,1,,,,,,,,2.0,,40.0,5.0,40.0,0.0,530.0,829.0,1373.0,2418.0,4530.0,,,112.0,,,14.2,,,,4.51,22.64,,,,,0.0002,0.0009,,,0.0001,0.0001,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-24.0,,,,,,,,,,,,,
train_128,Базовое_масло_14,из ЦП 19.09.23г,84.281,160,168,-23.02,15.94,0,1,,,,,,,,2.0,,,,,,13.0,25.0,50.0,100.0,200.0,,,,,,90.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,<3,,,,,,,,,,,,,,,-68.0,,,,,,,,,,,,,
train_128,Базовое_масло_3,03003.23,11.036,160,168,-23.02,15.94,0,1,,,,,,,,3.0,,40.0,5.0,40.0,0.0,403.0,625.0,1001.0,1694.0,3075.0,,,125.0,,,13.7,,,,4.47,21.0,,,,,0.0002,0.0001,,,0.0001,0.0001,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>90,,,<10,,,,,-25.0,,,,,,,,,,,,,
train_128,Базовое_масло_5,03602.23,8.08,160,168,-23.02,15.94,0,1,,,,,,,,2.0,,,,,,2467.0,4307.0,9021.0,17000.0,,,,115.0,,,4.0,,,,8.57,60.05,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-18.0,,,,,,,,,,,,,
train_128,Депрессорная_присадка_1,017.24,26.931,160,168,-23.02,15.94,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_128,Детергент_1,03203.23,23.639,160,168,-23.02,15.94,0,1,,,,O=S(C1=CC=C(CCCCCCCCCCCCCCCCCCCC)C=C1)(O[Ca]OS(C2=CC=C(CCCCCCCCCCCCCCCCCCCCC)C=C2)(=O)=O)=O,,,,,,,,,,,,,,,,,,,,,,,,88.91,,,,Сульфонат кальция,,16.24,,,,,,,290-636-7,,,,,0.6571428571,,,,,,,,,10-14,35.0,,,,"<0,3",,,38.0,15.54,23.0,,,1.6,,,,,C21H43,,,,,,,,,,,,404.0,,
train_128,Детергент_3,01714.24,41.872,160,168,-23.02,15.94,0,1,,,,CCCCCCCCCCCC1=CC2=C(O[Ca]OC3=CC=C(CCCCCCCCCCC)C=C3S2)C=C1,,,,,,,,,,,,,,,,,,,,,,,,180.0,,,,Фенолят кальция,,,,,,,,,нет,,,,,4.0,,,,,,,,,2026-10-08 00:00:00,10.0,,,,<0.1,,,60.0,5.8,40.0,,,2.6,,,,1.3,С11H23,,,,,,,,,,,,167.3,,
train_128,Детергент_5,02138.23,93.926,160,168,-23.02,15.94,0,1,,,,CCCCCCCCCCCc1ccccc1S(=O)(=O)[O-].CCCCCCCCCCCc1ccccc1S(=O)(=O)[O-].[Ca+2],,,,,,,,,,,,,,,,,,,,,,,,,,,,Сульфонат кальция,,,,,,,,,нет,,,,,40.0,,,,,,,,,100.0,1.0,,,,"<0,3",,,60.0,2.48,40.0,,,2.4,,,,,C11H23,,,,,,,,,,,,<30,,
train_128,Дисперсант_2,01025.23,74.243,160,168,-23.02,15.94,0,1,,,,,,,,,,,,,,,,,,,,,,1.6,,,,413.0,,417.9,,,TEPA,,2300.0,0.0009,0.0027,,,0.0007,0.0002,Неборированный,84605-20-9,,,,,,,,,,,,,,,,1.1,0.0,,,,50.0,,,,,,,,,,,,,,,,,,,,Моно,,,17.5,,
train_128,Дисперсант_3,01030.23,50.431,160,168,-23.02,15.94,0,1,,,,,,,,,,,,,,,,,,,,,,1.6,,,,194.0,,186.1,,,TEPA,,1300.0,0.002,0.048,,,0.002,0.0001,Борированный,134758-95-5,,,,,,,,,,,,,,,,1.28,0.44,,,,40.0,,,,,,,,,,,,,,,,,,,,Бис,,,21.0,,
train_128,Загуститель_1,03377.23 10% в HVI-4,38.465,160,168,-23.02,15.94,0,1,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,495.6,,,,,,,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,1.04,30000.0,,,,,,,,,OCP,,,,,,,
train_128,Противоизносная_присадка_2,01026.23,12.766,160,168,-23.02,15.94,0,1,,,,,,,0.87,,,,,,,,,,,,,20.0,,,,,,,,14.75,,,,,,0.024,16.58,,,8.13,9.39,,нет,,,,,,,,,,,,,"изобутил - 75%, 2-этилгексил - 25%",,,,,,,"0,05 (B)",,,,,,,,,,,,,,,,,,,,Первичный,,,,10.0,,
train_129,Антиоксидант_1,01028.23,74.119,160,168,-23.13,15.81,0,1,,,,,4.102564103,,,,,,,,,,,,,,1.66,,,,,,,,,6.8,,,,,,,,,,,,,,"125643-61-0,144429-84-5",,,,,,,,,,7.18,,,,,,,,,,,,,,,,,,,,,,,<5,,,Фенол,,,,,,,0.0,0.0,-5.58
train_129,Антиоксидант_3,01198.23,0.295,160,168,-23.13,15.81,0,1,,,,,4.43,,,,,,,,,,,,,,0.54,,,,,,,,,11.04,,,,,,0.0002,0.0002,,,0.0002,0.0002,,,68411-46-1,,,,,,,,,,7.18,,,,,,,,,,,,,,,,,,,,,,,-31.0,,> 350 °C,Дифениламин,,,,,,,176.3,,-4.98
train_129,Антипенная_присадка_1,из ЦП от 07.12.2023,3.991,160,168,-23.13,15.81,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_129,Базовое_масло_1,0248.24,89.213,160,168,-23.13,15.81,0,1,,,,,,,,2.0,,40.0,5.0,40.0,0.0,530.0,829.0,1373.0,2418.0,4530.0,,,112.0,,,14.2,,,,4.51,22.64,,,,,0.0002,0.0009,,,0.0001,0.0001,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-24.0,,,,,,,,,,,,,
train_129,Базовое_масло_1,0248.24,92.585,160,168,-23.13,15.81,0,1,,,,,,,,2.0,,40.0,5.0,40.0,0.0,530.0,829.0,1373.0,2418.0,4530.0,,,112.0,,,14.2,,,,4.51,22.64,,,,,0.0002,0.0009,,,0.0001,0.0001,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-24.0,,,,,,,,,,,,,
train_129,Базовое_масло_14,из ЦП 19.09.23г,84.281,160,168,-23.13,15.81,0,1,,,,,,,,2.0,,,,,,13.0,25.0,50.0,100.0,200.0,,,,,,90.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,<3,,,,,,,,,,,,,,,-68.0,,,,,,,,,,,,,
train_129,Базовое_масло_3,03003.23,11.036,160,168,-23.13,15.81,0,1,,,,,,,,3.0,,40.0,5.0,40.0,0.0,403.0,625.0,1001.0,1694.0,3075.0,,,125.0,,,13.7,,,,4.47,21.0,,,,,0.0002,0.0001,,,0.0001,0.0001,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>90,,,<10,,,,,-25.0,,,,,,,,,,,,,
train_129,Базовое_масло_5,03602.23,8.08,160,168,-23.13,15.81,0,1,,,,,,,,2.0,,,,,,2467.0,4307.0,9021.0,17000.0,,,,115.0,,,4.0,,,,8.57,60.05,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-18.0,,,,,,,,,,,,,
train_129,Депрессорная_присадка_1,017.24,26.931,160,168,-23.13,15.81,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_129,Детергент_1,03203.23,23.639,160,168,-23.13,15.81,0,1,,,,O=S(C1=CC=C(CCCCCCCCCCCCCCCCCCCC)C=C1)(O[Ca]OS(C2=CC=C(CCCCCCCCCCCCCCCCCCCCC)C=C2)(=O)=O)=O,,,,,,,,,,,,,,,,,,,,,,,,88.91,,,,Сульфонат кальция,,16.24,,,,,,,290-636-7,,,,,0.6571428571,,,,,,,,,10-14,35.0,,,,"<0,3",,,38.0,15.54,23.0,,,1.6,,,,,C21H43,,,,,,,,,,,,404.0,,
train_129,Детергент_3,01714.24,41.872,160,168,-23.13,15.81,0,1,,,,CCCCCCCCCCCC1=CC2=C(O[Ca]OC3=CC=C(CCCCCCCCCCC)C=C3S2)C=C1,,,,,,,,,,,,,,,,,,,,,,,,180.0,,,,Фенолят кальция,,,,,,,,,нет,,,,,4.0,,,,,,,,,2026-10-08 00:00:00,10.0,,,,<0.1,,,60.0,5.8,40.0,,,2.6,,,,1.3,С11H23,,,,,,,,,,,,167.3,,
train_129,Детергент_5,02138.23,93.926,160,168,-23.13,15.81,0,1,,,,CCCCCCCCCCCc1ccccc1S(=O)(=O)[O-].CCCCCCCCCCCc1ccccc1S(=O)(=O)[O-].[Ca+2],,,,,,,,,,,,,,,,,,,,,,,,,,,,Сульфонат кальция,,,,,,,,,нет,,,,,40.0,,,,,,,,,100.0,1.0,,,,"<0,3",,,60.0,2.48,40.0,,,2.4,,,,,C11H23,,,,,,,,,,,,<30,,
train_129,Дисперсант_2,01025.23,74.243,160,168,-23.13,15.81,0,1,,,,,,,,,,,,,,,,,,,,,,1.6,,,,413.0,,417.9,,,TEPA,,2300.0,0.0009,0.0027,,,0.0007,0.0002,Неборированный,84605-20-9,,,,,,,,,,,,,,,,1.1,0.0,,,,50.0,,,,,,,,,,,,,,,,,,,,Моно,,,17.5,,
train_129,Дисперсант_3,01030.23,50.431,160,168,-23.13,15.81,0,1,,,,,,,,,,,,,,,,,,,,,,1.6,,,,194.0,,186.1,,,TEPA,,1300.0,0.002,0.048,,,0.002,0.0001,Борированный,134758-95-5,,,,,,,,,,,,,,,,1.28,0.44,,,,40.0,,,,,,,,,,,,,,,,,,,,Бис,,,21.0,,
train_129,Загуститель_1,03377.23 10% в HVI-4,38.465,160,168,-23.13,15.81,0,1,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,495.6,,,,,,,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,1.04,30000.0,,,,,,,,,OCP,,,,,,,
